,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
239,0.411,13.0,0.6893053852722139,7.212429569989127e-06,13040.395833333334,14519.00802505018,39.645833333333336,53.31459805014221,2.0,0.0,1.1908366186409467,0.2950215012310455,1.3586398541019846,1.0388615698582335
240,0.617,13.0,0.70175453223849,7.272883926750927e-06,11562.416666666666,16066.172051110574,32.791666666666664,52.74182737268334,2.0,0.0,1.0940119060354785,0.3472939509779539,0.7324209362638213,0.6763345406383141
241,0.822,13.0,0.7128232671495848,5.591350539789161e-06,8562.375,13849.96285673643,23.25,39.94277821978453,2.0,0.0,1.006359241636973,0.3431474968951374,0.7554891574639183,0.7989630487403623
242,1.028,13.0,0.7227475597550014,4.214269023976186e-06,9852.8125,14013.959958914296,17.9375,29.66938837224284,2.0,0.0,0.9725548316843275,0.4276535472666529,0.7100441890156475,0.8094028259432915
243,1.233,13.0,0.7315531243826112,5.544318422106901e-06,10642.291666666666,15334.171277385172,21.625,38.59424772484636,2.0,0.0,1.1562632162347866,0.343373820976564,0.9323170151101876,1.41404853108548
244,1.439,13.0,0.7394673878884664,4.347449971250947e-06,9547.916666666666,13881.744180119063,16.333333333333332,29.85164262441661,2.0,0.0,1.0559537291611487,0.3640087141191924,0.9251288106548524,1.175972313220644
245,1.644,13.0,0.7465511664995391,3.189427901775669e-06,5224.583333333333,8382.144393364128,7.9375,21.737707458053503,2.0,0.0,,,0.7690334153955317,1.0461913206380953
246,1.85,13.0,0.7528821959196064,3.1860531176430115e-06,9265.833333333334,10369.016047890873,14.6875,21.46363203188128,2.0,0.0,1.042774266029202,0.398209239391331,0.8116095559730657,0.9254733440431214
247,-1.85,14.0,0.3894473247195182,3.2677707722700755e-05,132249.64583333334,89842.40624169317,488.5,427.8255759117906,2.0,0.0,1.696409697533494,0.2477906235580809,1.5566121684558192,0.7426573602113206
248,-1.644,14.0,0.4363816848645248,2.9427011523273067e-05,85886.3125,76269.44421634708,311.625,343.8609086070778,2.0,0.0,1.5314481386683862,0.3756705714699776,1.518819850409286,1.1263242631484969
249,-1.439,14.0,0.4776105734792032,2.625539731638761e-05,70294.72916666667,63891.16421971524,272.8125,280.28182293177247,2.0,0.0,1.4469427246042754,0.3694166370399417,1.435131067131825,1.0405353249658174
250,-1.233,14.0,0.5141166558443009,1.7850200150397514e-05,49916.020833333336,46517.419104551496,164.95833333333334,177.04584793070845,2.0,0.0,1.4644571894631433,0.3118667222891171,1.242736908402241,0.9129771445129474
251,-1.028,14.0,0.5463019586946597,1.7854936505703548e-05,44039.3125,39432.97578906665,158.16666666666666,166.6123457576456,2.0,0.0,1.4234512758875268,0.3268095769774979,1.3512540636484405,0.808702617783265
252,-0.822,14.0,0.5749447024533649,1.2392047047341887e-05,25468.979166666668,31579.7530136607,85.85416666666667,109.87052139510035,2.0,0.0,1.2636505296332106,0.3494297242508336,1.041670583782636,0.7955095408255344
253,-0.617,14.0,0.6001538149338386,1.0347543412348373e-05,27491.354166666668,26579.185637821363,74.6875,87.88051759258377,2.0,0.0,1.4008799760845942,0.285357677035913,1.4005116395552424,1.37719505743934
254,-0.411,14.0,0.6226470048958807,8.628480175108465e-06,17750.958333333332,22270.9677564029,57.208333333333336,70.66431231860247,2.0,0.0,1.197857039546479,0.3709868260068915,1.3085729558587955,2.141130120057028
255,-0.206,14.0,0.64246115702572,8.351519629278364e-06,21484.0,25007.1566556456,48.72916666666666,66.20816289048756,2.0,0.0,1.2355047589712589,0.3863371713206077,1.052467896736304,0.868735085447575
256,0.0,14.0,0.6601504325384709,5.837131665799994e-06,14404.041666666666,15757.289322936786,41.79166666666666,45.04038770728661,2.0,0.0,1.1608468827356233,0.3389811140209597,0.9554731699288214,0.8893585178353284
257,0.206,14.0,0.6758909845431241,7.956035828896341e-06,17834.375,21737.199205582845,44.958333333333336,59.962384781231655,2.0,0.0,1.103831888682693,0.3906716909172,0.8212874355390222,0.7636195647992257
258,0.411,14.0,0.6898051736085025,7.007430473695657e-06,15579.208333333334,20331.32280335928,38.0625,51.771349281074166,2.0,0.0,1.1644835384778596,0.342587480239962,0.8443520750267055,0.6368400054641046
259,0.617,14.0,0.7022401205937525,8.16141621810188e-06,13377.083333333334,19524.30431902361,37.0625,59.195099800790366,2.0,0.0,1.0284909674049756,0.3743343328181364,0.8318767001503167,0.911785141545856
260,0.822,14.0,0.7133028978462668,6.228053269199156e-06,9060.729166666666,11861.581550642202,20.5625,44.46270550530033,2.0,0.0,1.071385166306537,0.374870453465373,0.8008661289353799,0.7412549650731435
261,1.028,14.0,0.723203540729571,5.801579735735261e-06,9895.9375,13911.695319247943,24.8125,40.83055606418603,2.0,0.0,1.079654799239507,0.3200618610110242,0.9160476868902654,0.8623563325069028
262,1.233,14.0,0.7320028212862192,4.352940910177011e-06,7294.333333333333,11629.669052449584,19.5,30.279548606770664,2.0,0.0,1.0591697830915738,0.3469479209350655,0.6141314467996227,0.679528444993283
