,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
100,-0.822,6.0,0.581756636204421,2.871836261675661e-06,12891.645833333334,21416.808159082928,14.208333333333334,25.0505517273367,2.0,0.0,,,0.793439681116615,0.9440924674703336
101,-0.617,6.0,0.6070727824920702,6.826051786677713e-06,9714.729166666666,17826.39096150207,23.229166666666668,57.28994549316598,2.0,0.0,,,0.6165475949779293,0.760320908149963
102,-0.411,6.0,0.6296219020016779,3.4814676650203296e-06,7040.395833333333,13855.842787453264,15.291666666666666,28.062209261789818,2.0,0.0,,,0.6746681901178678,0.8867251937114979
103,-0.206,6.0,0.6495209472335813,3.210035379352934e-06,4367.625,11680.109157944087,7.375,25.137600047940392,2.0,0.0,,,0.7119206876159222,1.3400913991554702
104,0.0,6.0,0.6672909036382105,3.209130652731853e-06,4240.645833333333,10744.83508480036,6.875,24.502388072932725,2.0,0.0,,,0.5969832330768706,0.8410610897203052
105,0.206,6.0,0.6830812096389781,3.3412324964924404e-06,4620.583333333333,11449.60501006584,8.958333333333334,24.80987992401357,2.0,0.0,,,0.4742499785967791,0.8724852052097043
106,0.411,6.0,0.6970660165603858,2.0282616677192217e-06,4404.416666666667,8530.367717581881,7.354166666666667,14.73668108847939,2.0,0.0,,,0.534064019992932,1.0012482003057914
107,0.617,6.0,0.7095808130644817,1.5069581752129669e-06,3370.020833333333,6223.663658969874,5.729166666666667,10.618609884844853,2.0,0.0,,,0.6360033575779344,1.2185835189903538
108,0.822,6.0,0.7206959008777583,2.408724861393782e-06,4750.75,10253.208655021328,6.333333333333333,16.965965095779424,2.0,0.0,,,0.4143569889942753,0.7326806575419796
109,1.028,6.0,0.7306459133123385,1.9213324108710478e-06,3879.0,8626.169567325656,6.291666666666667,13.290467441843234,2.0,0.0,,,0.5757670456194246,1.0256492204245466
110,1.233,6.0,0.739500462190581,1.4522171178265815e-06,2687.375,7286.052901102185,3.145833333333333,9.920941923652324,2.0,0.0,,,0.3988737849408859,0.6920761230453965
111,1.439,6.0,0.7474561679120629,3.0014139190070507e-06,4292.75,9091.729148786471,7.854166666666667,20.326054533721035,2.0,0.0,,,0.535551913383547,0.8498081917716444
112,1.644,6.0,0.7545603144015723,1.0537867683512284e-06,2144.4166666666665,5340.477406475755,2.083333333333333,6.9827548466366025,2.0,0.0,,,0.4557710297814867,1.0144814997107063
113,1.85,6.0,0.7609504755969211,1.4943402512845707e-06,1924.4583333333333,4099.962703298618,3.145833333333333,9.920941923652324,2.0,0.0,,,0.3417238675654453,0.9082876021499854
114,-1.85,7.0,0.397202282288593,1.000510861883124e-05,75883.5,84051.1842059678,93.3125,128.3706661411863,2.0,0.0,1.4415795398041296,0.5508694137046828,1.2192819962351211,1.1023814091456183
115,-1.644,7.0,0.4440104577913366,8.592047070026865e-06,46650.895833333336,63454.26065444056,62.54166666666666,98.58206611176928,2.0,0.0,1.3291892576453537,0.5340744249066401,1.3016671629226024,1.5394908853804714
116,-1.439,7.0,0.4851527795746989,5.151858938473509e-06,25927.354166666668,42201.71657166687,29.0625,54.09621304636256,2.0,0.0,1.384508850264685,0.3660469608694922,1.0543252700980312,0.8679723174394802
117,-1.233,7.0,0.5216841300536156,5.376391873532324e-06,35746.0,40017.059048531,40.25,52.4816077205736,2.0,0.0,1.3938819794839157,0.4422534007797158,1.2456731159494745,1.128481066024516
118,-1.028,7.0,0.5538434038732379,4.987928239908585e-06,20064.5625,28532.31644167584,31.25,45.83620236023607,2.0,0.0,,,0.8007139300693638,0.906796633798781
119,-0.822,7.0,0.5824421235104122,3.739157034644683e-06,10269.333333333334,15228.960932316237,18.4375,32.607861113280315,2.0,0.0,,,0.8334599912410546,1.0488361792198857
120,-0.617,7.0,0.6076621521734761,4.77164055122584e-06,12696.604166666666,21938.27731530866,17.979166666666668,40.003983622556376,2.0,0.0,,,0.6898193187315812,0.7304462021672847
121,-0.411,7.0,0.6301376912406182,4.211618014669596e-06,13565.25,20006.595025938692,21.666666666666668,33.97829929079788,2.0,0.0,1.1841091065421392,0.4170504622779366,0.9874038052222632,0.9806601539668276
122,-0.206,7.0,0.649981692673515,2.921454885247805e-06,10830.375,17739.450146945295,13.166666666666666,22.789819800183214,2.0,0.0,1.1218069542512614,0.3988706731369603,0.5994962374525035,0.7163281122516911
123,0.0,7.0,0.6677011128423752,2.2138195692908936e-06,5430.1875,9169.825596745775,8.395833333333334,16.77097236848231,2.0,0.0,,,0.829829217212421,1.1642973335585278
124,0.206,7.0,0.6834554983558075,1.4080333758830426e-06,3875.8125,7881.443456886292,3.6666666666666665,10.397080877830174,2.0,0.0,,,0.5488669023072764,0.7936615362214532
125,0.411,7.0,0.6974111623587181,2.1975919339510467e-06,3967.6458333333335,7155.18775788732,8.375,15.90212751723706,2.0,0.0,,,0.4575778843146511,0.6429253624840833
126,0.617,7.0,0.7099064050317742,2.508806443706646e-06,4036.1458333333335,6455.255599170383,9.979166666666666,17.89388292404113,2.0,0.0,,,0.7641976393694018,1.1231002633952492
127,0.822,7.0,0.7209969527218291,4.00188420867513e-06,5355.770833333333,10451.482676532292,13.729166666666666,28.25321641138673,2.0,0.0,,,0.4509968532856214,0.6323366884112552
128,1.028,7.0,0.7309514466859613,2.894492398925718e-06,5951.875,11898.804292913796,10.0,20.123025871194567,2.0,0.0,,,0.5707891973436846,0.7964628848686279
129,1.233,7.0,0.7397858476753217,1.746597667467574e-06,1788.5208333333333,3739.648026386824,5.75,11.885088100175622,2.0,0.0,1.024159728346582,0.3898673988318272,0.3038143959126997,0.5511910439672156
130,1.439,7.0,0.7477556231353985,2.08858109809922e-06,3118.6875,5668.51755604979,4.208333333333333,14.143577345984433,2.0,0.0,,,0.5176271937867648,0.7207898348390693
131,1.644,7.0,0.754836258077991,3.6793735882245664e-06,3570.7916666666665,9048.966723564874,8.4375,24.772072684908363,2.0,0.0,,,0.3781817647680061,0.8618909736851176
132,1.85,7.0,0.7612312687404558,4.104986127753885e-06,4410.6875,8124.346395069235,8.416666666666666,27.389882689760928,2.0,0.0,,,0.5473770625218076,0.8063559016029587
133,-1.85,8.0,0.3968438879385365,1.0822160276975772e-05,90337.75,95001.64260450024,114.0,138.99686204938033,2.0,0.0,1.5666575026654108,0.3957053864393563,1.4425515758118097,0.983903516316714
134,-1.644,8.0,0.443550914185616,8.863687583750447e-06,53760.125,58893.5051307,67.79166666666667,101.8281736571692,2.0,0.0,1.4921073623765917,0.4204447145328196,1.3090155944320403,0.9575961538020006
135,-1.439,8.0,0.4845913099789201,9.85512233243984e-06,48650.04166666666,61772.27654241237,66.20833333333333,103.62616081701456,2.0,0.0,1.3918824718386624,0.4488270874345994,1.1231070333906608,1.1246631077329607
136,-1.233,8.0,0.5210332022305716,5.0195950207257255e-06,21258.8125,28204.685942086915,31.1875,49.08510033063073,2.0,0.0,1.2847489947696291,0.3839477660666487,1.1292659502996287,0.8993484863009896
137,-1.028,8.0,0.5531203007983471,5.9243641488032764e-06,32169.041666666668,35461.45518906248,48.66666666666666,54.60626311725795,2.0,0.0,,,1.1309991596993758,1.0196001307353115
138,-0.822,8.0,0.5816436959480767,7.192795947516371e-06,17663.8125,24621.517289658383,32.3125,62.98198197255696,2.0,0.0,1.1820634470292133,0.4432381883242952,0.9906991728461751,1.1476239132727628
139,-0.617,8.0,0.6067985397222012,6.300437436362617e-06,15524.479166666666,21888.408931018068,29.58333333333333,52.914959206271895,2.0,0.0,1.2643347905954183,0.3542924573421434,0.8970523321756817,0.9513800225346584
140,-0.411,8.0,0.6292271629940384,4.06119233157491e-06,11748.9375,18609.065537729184,17.395833333333332,32.78410329836725,2.0,0.0,1.1374414910485624,0.3924199710686339,0.7996359732100663,1.4309603847577663
141,-0.206,8.0,0.6490081098744426,5.3952835827782486e-06,10801.666666666666,15578.118549622715,24.33333333333333,42.355302279710784,2.0,0.0,,,0.8994057618114687,1.0094431206526275
142,0.0,8.0,0.6666925001201403,3.980063951570723e-06,8413.645833333334,12545.369747677416,19.02083333333333,30.3528817260901,2.0,0.0,,,0.9091700708610332,1.4494888212846129
143,0.206,8.0,0.6823972746841201,4.30059564533498e-06,6814.104166666667,12887.993136017138,16.875,32.02301366603898,2.0,0.0,,,0.8070557514700916,1.0247834662577042
