,Infections,Deaths,r_eff,Diagnosis,Critical,r_eff_smooth,r_eff_static
86,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
87,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
88,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
89,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
90,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
91,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
92,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
93,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
94,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
95,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
96,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
97,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
98,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
99,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
100,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
101,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
102,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
103,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
104,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
105,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
106,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
107,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
108,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
109,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
110,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
111,0.0,0.0,0.0,102.0,0.0,0.0,0.09523808932803571
