,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
52,18435.48,5525.676333680793,26.265,32.944381539194225,2.0302311002058278,0.42929269968440836,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1331.1,848.9240690426909
53,19064.055,5347.327375846274,22.95,30.706066175920352,1.9653714279321173,0.4323068757114265,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1485.375,931.9151098007801
54,19645.455,5169.70109778844,29.07,31.23515807547641,1.9046963912722992,0.4281755688259083,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1649.595,1019.0030684325739
55,20471.655,5088.696960762648,33.915,37.31287009866702,1.8496180161870277,0.4191899288723514,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1829.37,1106.3980717174086
56,21133.125,4856.196828473388,39.015,43.34324947439912,1.7953786715941522,0.41245516042314523,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,2022.405,1195.1080133088392
57,21571.47,4623.739739550659,39.015,38.91654243377743,1.7388322272837178,0.4095318212801841,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,2219.775,1283.521038734854
58,21948.615,4240.491070533577,49.215,48.282618767005616,1.6836601042598622,0.4033385919185793,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,2445.195,1366.6329790675327
59,22610.34,4298.431581332894,51.765,54.62657114445313,1.632032246094876,0.38878621916716827,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,2673.42,1442.0592476039255
60,23038.485,4103.89121289478,59.67,49.737421525447,1.582648598196758,0.3728991971383464,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,2912.61,1528.1185581950115
61,23163.69,3625.42707469065,68.595,50.70526082173326,1.5383304903699813,0.3640795935499243,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,3167.1,1625.176438113721
62,23882.535,3439.5279765216333,65.025,52.55413280608861,1.4999326266135264,0.35568627817539233,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,3440.97,1737.131497354187
63,24244.89,3267.923406828869,77.265,57.75116687132822,1.4611084960186167,0.34074627208621566,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,3734.73,1820.0763932044172
64,24360.66,3130.4921680783677,78.795,61.633558026451794,1.4200072938621318,0.3219610458418543,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,4062.66,1923.0648115443223
65,24666.15,2898.396677044051,83.64,61.31464262311246,1.3806354854249334,0.3018201898388281,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,4371.975,1988.8998772876928
66,24874.23,2805.731105630046,104.295,77.77249176283344,1.3438045463332555,0.28290674965266205,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,4670.835,2032.3837704220628
67,24906.36,2514.7579238169224,100.98,76.91706312646109,1.309379048777858,0.26720214092601424,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,4976.325,2084.834760088914
68,25141.215,2366.032460951244,102.255,75.17052264684612,1.2782609123386437,0.25279388248128093,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,5305.02,2114.2896241054586
69,25196.295,2125.455501880714,113.985,73.59345945802524,1.249542146104197,0.23701728020647161,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,5627.34,2146.569582939253
70,25283.25,2109.5220815388493,121.635,70.47002394635606,1.2218310217471013,0.21989849502282102,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,5972.1,2166.602814315536
71,25319.715,1986.0137842610761,135.66,78.08831154532669,1.1951390459060134,0.2035075395191382,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,6282.435,2196.592720163435
72,25194.255,2001.132691121456,155.295,75.48129221866833,1.1712591265072798,0.19125816105398963,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,6617.76,2219.207673337491
73,25335.015,1768.1357066908074,153.765,82.97928822905145,1.1512946453864488,0.18192495506441375,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,6948.495,2232.5406407219107
74,25329.405,1740.5863476067484,161.16,86.31514583200332,1.1334264341325857,0.17239482392095398,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,7255.515,2215.3922603627107
75,25311.045,1665.8628906590723,179.775,97.39364391478536,1.1161110793226476,0.16348773744858244,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,7533.72,2202.244487244775
76,25216.695,1697.732836601507,189.465,90.39057625106722,1.0993455458050791,0.1551586552616842,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,7835.13,2170.4308784432646
77,25217.715,1765.706084339916,196.86,89.43777389895166,1.0822180605302316,0.1455655551906404,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,8144.19,2158.610109283286
78,24924.21,1595.041531089395,192.525,91.47180918184574,1.0644241967183894,0.13500552975642913,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,8442.795,2109.4499355222915
79,24750.555,1662.7247380354336,199.665,83.33897812548459,1.0484751979258915,0.12525832809345802,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,8748.285,2070.2239193563096
80,24662.58,1849.1024643323576,211.905,84.93414198660044,1.036209111207137,0.11650772888674135,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,9034.65,2023.07910559622
81,24645.24,1972.472323608116,219.3,93.41496132847244,1.0256614556892911,0.10799518628994066,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,9282.765,1953.574471904002
82,24517.23,1976.914270296008,234.09,96.7240244199961,1.0143413010033542,0.09996307440202122,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,9502.83,1853.5192772399212
83,24186.495,1984.4521882562449,242.76,82.6672087347819,1.003285149298702,0.09434633726117893,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,9715.5,1791.7846773538388
84,24156.15,2065.65582745529,240.72,81.22620636223263,0.9941802016681681,0.0897835466258698,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,9950.61,1704.0166982456478
85,24001.365,2038.4083543968807,248.115,86.83901355381693,0.9855482314149941,0.0834971949124007,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10169.4,1618.2839244088163
86,23697.15,2015.589104331535,245.82,79.8699730812525,0.9758737208023038,0.0778792276901882,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10369.83,1580.2028006240212
87,23585.46,2228.9470503805155,256.785,85.66292240520397,0.9657193973342639,0.07579346890886822,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10547.31,1505.6785028351837
88,23154.0,2416.32112000868,271.32,95.65185622872144,0.95608957332261,0.07423019092196616,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10677.105,1402.5384581090816
89,23079.285,2352.0712747013,266.22,89.8179358480254,0.9477367886340339,0.07027021057308754,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10828.32,1320.4988309725989
90,22681.23,2197.8468195258743,267.24,85.83165150455865,0.9409444154968908,0.06540755102852049,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,10972.14,1234.0845069929367
