,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
60,1949.22,1478.407753835186,1.785,6.506248919308264,1.640750209264683,0.6667421428896533,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,164.475,168.39173636197233
61,2027.505,1479.868042250727,4.08,10.019910179238124,1.6357284488202282,0.6274569247820467,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,175.44,177.12058434862956
62,2085.9,1499.183147584043,4.59,10.439439640133957,1.6085809506803594,0.5513535135052333,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,185.895,189.29503816793505
63,2140.47,1487.088727716003,4.335,9.578636385206407,1.5650989253451706,0.517501926573934,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,197.37,197.54256022437292
64,2219.01,1513.4114873027759,3.825,12.162724818066055,1.5407387570344326,0.5781126593001121,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,211.905,212.8507774827238
65,2251.395,1506.8204177920475,4.335,9.578636385206407,1.5376009513218376,0.6578739788882764,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,224.145,220.7273577855722
66,2299.845,1483.2133472548715,7.14,14.460995816332975,1.524213839327272,0.6367138192601273,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,234.6,229.64162296935626
67,2362.065,1486.707537908852,3.315,8.575737577608125,1.4951833904287752,0.5512805535031194,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,250.665,238.150205280197
68,2446.47,1541.1404264699568,7.395,14.997382271583263,1.4703450879385307,0.48891140602621175,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,260.61,247.7198677942486
69,2545.155,1583.3413666910242,8.16,15.248914715480563,1.4562887011190027,0.4562299823362726,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,276.675,260.5839248207765
70,2614.515,1566.9141224952311,6.63,12.811053820822067,1.4488651243247972,0.4362312325553349,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,291.975,270.40522715916563
71,2626.245,1537.874091879761,9.435,16.78163505144835,1.4479264713891795,0.42683281437046244,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,310.59,288.8009814734015
72,2705.805,1481.2839817114743,8.16,18.345827863577043,1.4496007693403643,0.44115895037051583,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,322.32,293.38345658881315
73,2821.32,1520.7474831805573,7.65,15.511044452260444,1.4410518137559674,0.4671483422873019,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,329.97,292.34657360742233
74,2825.145,1475.6120718112195,7.65,13.732170258192973,1.4182006837361696,0.4757724070995151,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,345.78,305.6666183933077
75,2889.915,1519.7959567899236,9.945,20.366503750030336,1.3918354368710002,0.46044241912889905,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,365.415,315.1712316741488
76,2964.375,1557.0141094013889,8.16,14.816355827260619,1.3691600173313112,0.4444668580974212,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,385.05,331.0190742238278
77,2947.29,1459.273811147175,10.71,17.362485421160173,1.3487835568369348,0.4444248867555573,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,400.86,343.409930549482
78,3015.12,1479.945483995948,8.67,16.612227424400384,1.329117556381498,0.44046733792876386,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,422.025,353.12436460119835
79,3043.17,1467.7292294902354,13.515,20.22553522159549,1.3148658442514864,0.4463738194184642,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,440.13,357.44815442242805
80,3111.51,1459.6115356148705,13.26,21.175750281867213,1.309619645672678,0.4845410167386048,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,453.39,365.8619998032044
81,3162.255,1482.997635694339,9.945,19.04663946737061,1.3070900801709606,0.5123219416522264,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,475.065,376.75600628921626
82,3244.11,1487.0920509168218,11.475,17.058337404331052,1.2982527215163364,0.49883779054500516,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,498.525,388.44418759327573
83,3249.21,1474.0728428066236,8.925,15.873621987435628,1.2831577851489187,0.46568619799708577,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,521.475,400.72136438552917
84,3284.91,1449.330720332665,13.26,19.580280896861513,1.2734379612130737,0.4486230772701098,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,541.365,407.9179933209615
85,3410.625,1487.0430548154952,13.005,20.557175754465877,1.2735033971394607,0.4501775095213711,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,562.53,414.7153048779367
86,3460.605,1458.7127618126192,14.535,23.441976772448175,1.274134515158418,0.4564368624700144,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,583.185,420.2575618296475
87,3548.58,1440.2815362282472,15.555,22.77793833954249,1.2659122913854057,0.46152277200407577,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,599.25,423.32304154156316
88,3542.205,1463.3449782860496,15.81,22.165940088342754,1.2511318195227694,0.45415046236166445,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,616.08,425.88389685453006
89,3569.49,1420.265211113755,14.79,19.81138309154615,1.2308441818736278,0.47134144619584833,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,635.205,430.0073551405836
90,3736.005,1435.8673676475137,16.83,24.25048659305622,1.2682712697161047,0.5192628042058401,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,658.41,436.3016466849512
